spec,estimate,std_error,conf_low,conf_high,p_value,rep,scenario,att_true,treat_share,n_units,n_obs
safe,0.09118731380985944,0.015710445054212183,0.06039540732250814,0.12197922029721073,6.864165510480421e-9,331,ivb_post_dominant,0.089,0.4766,5000,10000
full,0.17348446862055733,0.015741036501730594,0.142632603997835,0.20433633324327966,6.320476572127394e-28,331,ivb_post_dominant,0.089,0.4766,5000,10000
base,0.08227628998346885,0.014893812690494597,0.053084953517613845,0.11146762644932386,3.4776209603393625e-8,332,ivb_post_dominant,0.089,0.4752,5000,10000
tvc,0.1799470809404252,0.015373538430743672,0.14981549930122517,0.2100786625796252,3.0623594842953415e-31,332,ivb_post_dominant,0.089,0.4752,5000,10000
safe,0.050812977986983754,0.015414550725311197,0.020601013727508045,0.08102494224645947,9.860558238640401e-4,332,ivb_post_dominant,0.089,0.4752,5000,10000
full,0.15407634939729395,0.015724794327255043,0.12325631885157433,0.18489637994301358,1.8219662515637969e-22,332,ivb_post_dominant,0.089,0.4752,5000,10000
base,0.135310237574961,0.015039155669634032,0.10583403410458694,0.16478644104533505,3.2279435713262336e-19,333,ivb_post_dominant,0.089,0.4888,5000,10000
tvc,0.21775470622877746,0.015256830434118447,0.18785186805967072,0.2476575443978842,2.4947480822603012e-45,333,ivb_post_dominant,0.089,0.4888,5000,10000
safe,0.0970546036943512,0.01555631728405971,0.06656478208551624,0.1275444253031862,4.769272388540983e-10,333,ivb_post_dominant,0.089,0.4888,5000,10000
full,0.1883844967878042,0.015566859821865241,0.15787401218456473,0.21889498139104366,3.0075459711089446e-33,333,ivb_post_dominant,0.089,0.4888,5000,10000
base,0.1318620003253679,0.014962772617722053,0.10253550488577058,0.16118849576496525,1.6597841557426397e-18,334,ivb_post_dominant,0.089,0.4824,5000,10000
tvc,0.21610998266402426,0.015127021338069773,0.18646156564803862,0.2457583996800099,2.0639659806708692e-45,334,ivb_post_dominant,0.089,0.4824,5000,10000
safe,0.10193491790825993,0.015311399449955064,0.07192512643344161,0.13194470938307823,3.0854318627033194e-11,334,ivb_post_dominant,0.089,0.4824,5000,10000
full,0.19339986621101551,0.015311264591909695,0.16339033905310915,0.22340939336892188,5.019710756820201e-36,334,ivb_post_dominant,0.089,0.4824,5000,10000
base,0.13119494257738876,0.014753956561523824,0.10227771908733366,0.16011216606744386,8.22849414113788e-19,335,ivb_post_dominant,0.089,0.4754,5000,10000
tvc,0.20803198766269168,0.015021781149758108,0.1785898376255231,0.23747413769986025,7.93617581981015e-43,335,ivb_post_dominant,0.089,0.4754,5000,10000
safe,0.10146391456538616,0.015211430235613973,0.07165005915023914,0.13127776998053317,2.830334020948911e-11,335,ivb_post_dominant,0.089,0.4754,5000,10000
full,0.18480105799293206,0.015280259764496009,0.1548522991801034,0.21474981680576072,3.2879496470314086e-33,335,ivb_post_dominant,0.089,0.4754,5000,10000
base,0.10940673293556936,0.014945042638372133,0.08011498761694452,0.1386984782541942,2.8620635454987375e-13,336,ivb_post_dominant,0.089,0.4824,5000,10000
tvc,0.18366930484324945,0.01514054002892106,0.15399439168007714,0.21334421800642175,2.1247357286934744e-33,336,ivb_post_dominant,0.089,0.4824,5000,10000
safe,0.08145540668704455,0.015351211959528339,0.05136758412732847,0.11154322924676063,1.1681614209240448e-7,336,ivb_post_dominant,0.089,0.4824,5000,10000
full,0.16291175274244718,0.01537968245422682,0.13276812903850002,0.19305537644639434,6.060033059040798e-26,336,ivb_post_dominant,0.089,0.4824,5000,10000
base,0.10618844831144968,0.015139145803355422,0.07651626778017236,0.135860628842727,2.621592115003043e-12,337,ivb_post_dominant,0.089,0.4722,5000,10000
tvc,0.18780204775305034,0.015426217344363011,0.15756721734041174,0.21803687816568895,1.270875241854607e-33,337,ivb_post_dominant,0.089,0.4722,5000,10000
safe,0.07192245235290524,0.015637255701088395,0.041273994361728364,0.10257091034408213,4.34111092568426e-6,337,ivb_post_dominant,0.089,0.4722,5000,10000
full,0.15947628363250288,0.01569351610635643,0.12871755727324502,0.19023500999176074,5.01306138335522e-24,337,ivb_post_dominant,0.089,0.4722,5000,10000
base,0.11834379648109776,0.014853998251710587,0.08923049488132409,0.14745709808087143,1.9955909951385843e-15,338,ivb_post_dominant,0.089,0.4708,5000,10000
tvc,0.19433096657708865,0.015514450356580481,0.16392320263825633,0.22473873051592097,1.8294834434133584e-35,338,ivb_post_dominant,0.089,0.4708,5000,10000
safe,0.08901972803646174,0.015472126484600146,0.05869491736239715,0.11934453871052633,9.258785198422581e-9,338,ivb_post_dominant,0.089,0.4708,5000,10000
full,0.17033204601449892,0.015898849390519675,0.13917087381345378,0.20149321821554406,1.7027795396577864e-26,338,ivb_post_dominant,0.089,0.4708,5000,10000
base,0.10664175191120781,0.014876443510167025,0.07748445841323583,0.1357990454091798,8.689165746917013e-13,339,ivb_post_dominant,0.089,0.4904,5000,10000
tvc,0.18195809806605742,0.015016979279288313,0.15252535952206808,0.21139083661004676,2.5124677601452034e-33,339,ivb_post_dominant,0.089,0.4904,5000,10000
safe,0.07638377940907225,0.015211566386003956,0.04656965714406439,0.10619790167408011,5.307149070651424e-7,339,ivb_post_dominant,0.089,0.4904,5000,10000
full,0.15825452619310915,0.01522784184823719,0.1284085046082924,0.1881005477779259,4.820875165979363e-25,339,ivb_post_dominant,0.089,0.4904,5000,10000
base,0.13664444929952468,0.014945564158973308,0.10735168181930435,0.16593721677974502,8.668314502960991e-20,340,ivb_post_dominant,0.089,0.4796,5000,10000
tvc,0.20745171686913982,0.015239927746726011,0.1775820073585642,0.23732142637971546,1.8392849486571414e-41,340,ivb_post_dominant,0.089,0.4796,5000,10000
safe,0.11277623427406364,0.015383300388598403,0.08262551954904976,0.1429269489990775,2.6491265880194604e-13,340,ivb_post_dominant,0.089,0.4796,5000,10000
full,0.1905249960031468,0.015531259298105064,0.16008428714430803,0.22096570486198555,4.185580903926618e-34,340,ivb_post_dominant,0.089,0.4796,5000,10000
base,0.12915141832747984,0.014708244252187913,0.10032378931737328,0.15797904733758641,2.193513477615166e-18,341,ivb_post_dominant,0.089,0.4798,5000,10000
tvc,0.20749509610882885,0.014870192760926092,0.1783500538542455,0.23664013836341222,1.930911345964397e-43,341,ivb_post_dominant,0.089,0.4798,5000,10000
safe,0.10030190444333818,0.01531671079509536,0.07028170292333542,0.13032210596334093,6.394100209959575e-11,341,ivb_post_dominant,0.089,0.4798,5000,10000
full,0.18522037731663155,0.01529373508135769,0.15524520736807373,0.21519554726518936,2.6962297669819484e-33,341,ivb_post_dominant,0.089,0.4798,5000,10000
base,0.11656478802458829,0.015098575441303674,0.08697212394177214,0.14615745210740444,1.3929596061117717e-14,342,ivb_post_dominant,0.089,0.4712,5000,10000
tvc,0.19388736449851354,0.01529958949138145,0.16390072011715842,0.22387400887986866,3.008492838046598e-36,342,ivb_post_dominant,0.089,0.4712,5000,10000
safe,0.08337329737435809,0.015511791144842371,0.05297074539475971,0.11377584935395646,8.013499447003166e-8,342,ivb_post_dominant,0.089,0.4712,5000,10000
full,0.1672024198094614,0.015524504282433927,0.13677495053805308,0.19762988908086973,9.337082119598162e-27,342,ivb_post_dominant,0.089,0.4712,5000,10000
base,0.14173019055708333,0.014821580619983964,0.11268042634795791,0.17077995476620875,1.7545112721628416e-21,343,ivb_post_dominant,0.089,0.4726,5000,10000
tvc,0.21943701759472908,0.015027032208359502,0.1899845756718211,0.24888945951763708,2.511668398650355e-47,343,ivb_post_dominant,0.089,0.4726,5000,10000
safe,0.11809941646604791,0.015388352565558419,0.08793879965614887,0.14826003327594695,1.9825836775325568e-14,343,ivb_post_dominant,0.089,0.4726,5000,10000
full,0.20106755461535897,0.015430713553290492,0.17082391179515552,0.23131119743556242,3.424374827843327e-38,343,ivb_post_dominant,0.089,0.4726,5000,10000
base,0.11964090461058415,0.014743060546252762,0.09074503691803532,0.14853677230313297,6.059034972875695e-16,344,ivb_post_dominant,0.089,0.4788,5000,10000
tvc,0.19405245663513557,0.015024402213320624,0.16460516940778327,0.22349974386248786,1.4537771283939478e-37,344,ivb_post_dominant,0.089,0.4788,5000,10000
safe,0.09193439797387679,0.015261280033665803,0.062022838749911595,0.12184595719784197,1.8230198438928192e-9,344,ivb_post_dominant,0.089,0.4788,5000,10000
full,0.17363077212205588,0.015369095299954961,0.14350789885918036,0.2037536453849314,3.049348364074856e-29,344,ivb_post_dominant,0.089,0.4788,5000,10000
base,0.11323979916693237,0.014981640326326786,0.08387632369799898,0.14260327463586578,4.8189731867670664e-14,345,ivb_post_dominant,0.089,0.4736,5000,10000
tvc,0.19433580746196774,0.015373205681221141,0.16420487799984776,0.22446673692408772,4.438471378220369e-36,345,ivb_post_dominant,0.089,0.4736,5000,10000
safe,0.07650647116565047,0.01562805044126479,0.04587605515219619,0.10713688717910475,1.0116336246163886e-6,345,ivb_post_dominant,0.089,0.4736,5000,10000
full,0.16571124184823097,0.01585131694820462,0.13464323152222055,0.1967792521742414,2.5556635687533583e-25,345,ivb_post_dominant,0.089,0.4736,5000,10000
base,0.12588987697232118,0.015006733744999943,0.09647721930653941,0.15530253463810295,6.315873545355281e-17,346,ivb_post_dominant,0.089,0.4912,5000,10000
tvc,0.2017689109911359,0.015184157507565601,0.17200850914072385,0.23152931284154793,1.2665191862945734e-39,346,ivb_post_dominant,0.089,0.4912,5000,10000
safe,0.09447691486387115,0.01543326422080506,0.06422827282720261,0.12472555690053969,9.968722957301493e-10,346,ivb_post_dominant,0.089,0.4912,5000,10000
full,0.1787888661250403,0.015425046259694467,0.14855633099617488,0.20902140125390573,1.1283228108577398e-30,346,ivb_post_dominant,0.089,0.4912,5000,10000
base,0.13539799862293772,0.014999800946245775,0.10599892899302618,0.16479706825284926,2.4780894782895774e-19,347,ivb_post_dominant,0.089,0.4788,5000,10000
tvc,0.2103067407018026,0.015213893457592234,0.18048805746029228,0.24012542394331293,1.1145694699645959e-42,347,ivb_post_dominant,0.089,0.4788,5000,10000
safe,0.1109133539350073,0.015404855892831281,0.08072039119802837,0.14110631667198623,6.921572655390066e-13,347,ivb_post_dominant,0.089,0.4788,5000,10000
full,0.18929864174337638,0.015440672801917596,0.15903547915455074,0.21956180433220202,4.57672296051227e-34,347,ivb_post_dominant,0.089,0.4788,5000,10000
base,0.12422841436250703,0.014859376377414083,0.09510457183005018,0.1533522568949639,8.026287304627193e-17,348,ivb_post_dominant,0.089,0.476,5000,10000
tvc,0.21477181421515648,0.014954172849861825,0.1854621740108406,0.24408145441947235,7.252617514652866e-46,348,ivb_post_dominant,0.089,0.476,5000,10000
safe,0.09577671560949155,0.015298185305418913,0.0657928233820506,0.1257606078369325,4.154061366259307e-10,348,ivb_post_dominant,0.089,0.476,5000,10000
full,0.19195355336361256,0.015241053465940223,0.16208163748392035,0.22182546924330476,7.884231272249766e-36,348,ivb_post_dominant,0.089,0.476,5000,10000
base,0.1129826482224942,0.014954426652961492,0.08367251057324382,0.14229278587174457,4.94661702620565e-14,349,ivb_post_dominant,0.089,0.4858,5000,10000
tvc,0.18019040864131586,0.015005916377971277,0.15077935298547243,0.20960146429715928,9.079006954957563e-33,349,ivb_post_dominant,0.089,0.4858,5000,10000
safe,0.08186355049931368,0.015492291415239202,0.05149921728744579,0.11222788371118157,1.3165505910150597e-7,349,ivb_post_dominant,0.089,0.4858,5000,10000
full,0.1560223389182648,0.015356080830299412,0.12592497354719204,0.18611970428933758,5.095604531366395e-24,349,ivb_post_dominant,0.089,0.4858,5000,10000
base,0.12749482074790253,0.014817363257119742,0.09845332241810073,0.15653631907770432,1.0136188684392593e-17,350,ivb_post_dominant,0.089,0.49,5000,10000
tvc,0.20931607729159252,0.015120615668786823,0.17968021515669833,0.2389519394264867,8.554503787055517e-43,350,ivb_post_dominant,0.089,0.49,5000,10000
safe,0.09690186086906909,0.015276588633863539,0.06696029734006262,0.12684342439807555,2.4494468173705545e-10,350,ivb_post_dominant,0.089,0.49,5000,10000
full,0.18327712158062448,0.015392326174591945,0.1531087166401311,0.21344552652111787,2.958193668782837e-32,350,ivb_post_dominant,0.089,0.49,5000,10000
base,0.10731814212776732,0.014921608644872852,0.078072326592415,0.13656395766311963,7.322741103983215e-13,351,ivb_post_dominant,0.089,0.4708,5000,10000
tvc,0.20107844890030555,0.015188514386791268,0.1713095077235262,0.23084739007708488,2.3895668770151218e-39,351,ivb_post_dominant,0.089,0.4708,5000,10000
safe,0.08105448045590519,0.015457374047101177,0.050758584028022746,0.11135037688378763,1.6383572476829635e-7,351,ivb_post_dominant,0.089,0.4708,5000,10000
full,0.17837822254767402,0.015546829171286143,0.14790699729815648,0.20884944779719156,4.2508544296541005e-30,351,ivb_post_dominant,0.089,0.4708,5000,10000
base,0.142456257889874,0.014960255075318448,0.11313469674271731,0.1717778190370307,2.565338668845252e-21,352,ivb_post_dominant,0.089,0.4766,5000,10000
tvc,0.20626217468185004,0.01529919490355049,0.17627630367843233,0.23624804568526775,1.0212978749647023e-40,352,ivb_post_dominant,0.089,0.4766,5000,10000
safe,0.10675217392702771,0.015339315230396293,0.07668766852794426,0.13681667932611116,3.8585515795316064e-12,352,ivb_post_dominant,0.089,0.4766,5000,10000
full,0.17683376224217578,0.015494944337966906,0.14646422939730783,0.20720329508704374,8.459702103267217e-30,352,ivb_post_dominant,0.089,0.4766,5000,10000
base,0.10456784137394239,0.014673440481048699,0.07580842650179485,0.1333272562460899,1.1775451563661676e-12,353,ivb_post_dominant,0.089,0.4818,5000,10000
tvc,0.18599650075435673,0.015109979462977945,0.1563814851997801,0.21561151630893335,2.518273673045998e-34,353,ivb_post_dominant,0.089,0.4818,5000,10000
safe,0.08039843855083519,0.015287300398697889,0.05043588034854252,0.11036099675312785,1.5074282273926397e-7,353,ivb_post_dominant,0.089,0.4818,5000,10000
full,0.1665899391833817,0.015492774527541183,0.13622465908880144,0.19695521927796195,1.1238645251699313e-26,353,ivb_post_dominant,0.089,0.4818,5000,10000
base,0.1256753065107736,0.015120253371787752,0.0960401544649493,0.15531045855659792,1.203098921212054e-16,354,ivb_post_dominant,0.089,0.4822,5000,10000
tvc,0.21022367737721534,0.015371532781926392,0.18009602673746283,0.24035132801696785,7.912356437669422e-42,354,ivb_post_dominant,0.089,0.4822,5000,10000
safe,0.09095935480344686,0.015677562530655765,0.06023189687798694,0.12168681272890677,6.9611122800071344e-9,354,ivb_post_dominant,0.089,0.4822,5000,10000
full,0.18177643514949487,0.01576839852007969,0.150870941956264,0.21268192834272576,2.3033093597250224e-30,354,ivb_post_dominant,0.089,0.4822,5000,10000
base,0.11285862684217825,0.01515655768077746,0.08315231965825051,0.14256493402610598,1.1252778366836979e-13,355,ivb_post_dominant,0.089,0.4896,5000,10000
tvc,0.17932691231196699,0.01534394495312891,0.14925333282306918,0.20940049180086479,3.7575972656136144e-31,355,ivb_post_dominant,0.089,0.4896,5000,10000
safe,0.07625683632989379,0.01560163491248719,0.04567819380147618,0.10683547885831139,1.0518695681613542e-6,355,ivb_post_dominant,0.089,0.4896,5000,10000
full,0.1491783491062693,0.01562578260389654,0.11855237797237957,0.17980432024015902,2.0320503452052757e-21,355,ivb_post_dominant,0.089,0.4896,5000,10000
base,0.09550002478224252,0.014865041010501345,0.066365079772949,0.12463496979153604,1.4461676884495598e-10,356,ivb_post_dominant,0.089,0.4868,5000,10000
tvc,0.16419797468645206,0.015496297069662076,0.13382579053618082,0.1945701588367233,5.855259870041505e-26,356,ivb_post_dominant,0.089,0.4868,5000,10000
safe,0.06554007232141434,0.015377269056505018,0.0354011787900823,0.09567896585274639,2.062062157921893e-5,356,ivb_post_dominant,0.089,0.4868,5000,10000
full,0.1415843437487673,0.015778659792654567,0.11065873883085411,0.17250994866668048,4.0028569058619523e-19,356,ivb_post_dominant,0.089,0.4868,5000,10000
base,0.13029707649851105,0.01477214472786166,0.10134420485748896,0.15924994813953314,1.5499829212739609e-18,357,ivb_post_dominant,0.089,0.4852,5000,10000
tvc,0.20394208162172184,0.014888382493577278,0.17476138814625375,0.23312277509718993,5.917920635604856e-42,357,ivb_post_dominant,0.089,0.4852,5000,10000
safe,0.10571226581980374,0.015369702422648901,0.07558820261831388,0.13583632902129358,6.817339548492943e-12,357,ivb_post_dominant,0.089,0.4852,5000,10000
full,0.18372343827602194,0.015262150867968277,0.1538101722481874,0.21363670430385648,6.387375817376382e-33,357,ivb_post_dominant,0.089,0.4852,5000,10000
base,0.12614512530855534,0.015016220425377869,0.0967138740909,0.1555763765262107,5.725266551619442e-17,358,ivb_post_dominant,0.089,0.4818,5000,10000
tvc,0.21293248007690962,0.015308432483408938,0.18292850374966504,0.2429364564041542,3.5068709020071754e-43,358,ivb_post_dominant,0.089,0.4818,5000,10000
safe,0.09343010563846467,0.015511588140161557,0.06302795154072938,0.12383225973619996,1.8318083046324802e-9,358,ivb_post_dominant,0.089,0.4818,5000,10000
full,0.1847382428949471,0.015494431711240425,0.15436971478000056,0.21510677100989367,2.4592282058002844e-32,358,ivb_post_dominant,0.089,0.4818,5000,10000
base,0.13026651227931121,0.014913019770140723,0.1010375306291016,0.1594954939295208,3.2725884250360142e-18,359,ivb_post_dominant,0.089,0.484,5000,10000
tvc,0.21774275579823596,0.01511544810880052,0.18811702189480287,0.24736848970166905,3.975890483935037e-46,359,ivb_post_dominant,0.089,0.484,5000,10000
safe,0.09830417613470364,0.015485464152830348,0.06795322411127011,0.12865512815813718,2.3718226898133926e-10,359,ivb_post_dominant,0.089,0.484,5000,10000
full,0.19367973597593102,0.015503209962904723,0.16329400280387524,0.2240654691479868,2.7344105178284677e-35,359,ivb_post_dominant,0.089,0.484,5000,10000
