polity4	year	iso	dqamtcode	pwtcode	countryname	wbregion	oecd	cur100	cap100
"1979THA"	1979	"THA"	47	"113"	"Thailand"	"eap"	"0"	43.75	37.5
"1980THA"	1980	"THA"	47	"113"	"Thailand"	"eap"	"0"	43.75	37.5
"1981THA"	1981	"THA"	47	"113"	"Thailand"	"eap"	"0"	43.75	37.5
"1982THA"	1982	"THA"	47	"113"	"Thailand"	"eap"	"0"	43.75	37.5
"1983THA"	1983	"THA"	47	"113"	"Thailand"	"eap"	"0"	43.75	37.5
"1984THA"	1984	"THA"	47	"113"	"Thailand"	"eap"	"0"	43.75	37.5
"1985THA"	1985	"THA"	47	"113"	"Thailand"	"eap"	"0"	43.75	37.5
"1986THA"	1986	"THA"	47	"113"	"Thailand"	"eap"	"0"	43.75	37.5
"1987THA"	1987	"THA"	47	"113"	"Thailand"	"eap"	"0"	43.75	37.5
"1988THA"	1988	"THA"	47	"113"	"Thailand"	"eap"	"0"	43.75	37.5
"1989THA"	1989	"THA"	47	"113"	"Thailand"	"eap"	"0"	43.75	37.5
"1990THA"	1990	"THA"	47	"113"	"Thailand"	"eap"	"0"	56.25	50.0
"1991THA"	1991	"THA"	47	"113"	"Thailand"	"eap"	"0"	75.0	75.0
"1992THA"	1992	"THA"	47	"113"	"Thailand"	"eap"	"0"	75.0	75.0
"1993THA"	1993	"THA"	47	"113"	"Thailand"	"eap"	"0"	75.0	75.0
"1994THA"	1994	"THA"	47	"113"	"Thailand"	"eap"	"0"	75.0	75.0
"1995THA"	1995	"THA"	47	"113"	"Thailand"	"eap"	"0"	75.0	75.0
"1996THA"	1996	"THA"	47	"113"	"Thailand"	"eap"	"0"	75.0	75.0
"1997THA"	1997	"THA"	47	"113"	"Thailand"	"eap"	"0"	50.0	37.5
"1998THA"	1998	"THA"	47	"113"	"Thailand"	"eap"	"0"	50.0	37.5
"1999THA"	1999	"THA"	47	"113"	"Thailand"	"eap"	"0"	50.0	37.5
"2000THA"	2000	"THA"	47	"113"	"Thailand"	"eap"	"0"	50.0	37.5
"2001THA"	2001	"THA"	47	"113"	"Thailand"	"eap"	"0"	50.0	37.5
"2002THA"	2002	"THA"	47	"113"	"Thailand"	"eap"	"0"	50.0	37.5
"2003THA"	2003	"THA"	47	"113"	"Thailand"	"eap"	"0"	50.0	37.5
"2004THA"	2004	"THA"	47	"113"	"Thailand"	"eap"	"0"	50.0	37.5
"1950AUT"	1950	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	18.75	0.0
"1951AUT"	1951	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	18.75	12.5
"1952AUT"	1952	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	18.75	12.5
"1953AUT"	1953	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	31.25	12.5
"1954AUT"	1954	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	43.75	12.5
"1955AUT"	1955	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	43.75	12.5
"1956AUT"	1956	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	43.75	12.5
"1957AUT"	1957	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	50.0	12.5
"1958AUT"	1958	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	50.0	25.0
"1959AUT"	1959	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	50.0	37.5
"1960AUT"	1960	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	50.0	37.5
"1961AUT"	1961	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	50.0	37.5
"1962AUT"	1962	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	62.5	62.5
"1963AUT"	1963	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	68.75	62.5
"1964AUT"	1964	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	68.75	62.5
"1965AUT"	1965	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	68.75	62.5
"1966AUT"	1966	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	75.0	62.5
"1967AUT"	1967	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	75.0	62.5
"1968AUT"	1968	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	75.0	62.5
"1969AUT"	1969	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	75.0	37.5
"1970AUT"	1970	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	75.0	62.5
"1971AUT"	1971	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	75.0	62.5
"1972AUT"	1972	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	75.0	50.0
"1973AUT"	1973	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	75.0	50.0
"1974AUT"	1974	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	75.0	62.5
"1975AUT"	1975	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	81.25	62.5
"1976AUT"	1976	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	81.25	62.5
"1977AUT"	1977	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	87.5	75.0
"1978AUT"	1978	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	87.5	75.0
"1979AUT"	1979	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	87.5	75.0
"1980AUT"	1980	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	87.5	75.0
"1981AUT"	1981	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	87.5	75.0
"1982AUT"	1982	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	87.5	75.0
"1983AUT"	1983	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	87.5	75.0
"1984AUT"	1984	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	87.5	75.0
"1985AUT"	1985	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	87.5	75.0
"1986AUT"	1986	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	87.5	75.0
"1987AUT"	1987	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	87.5	75.0
"1988AUT"	1988	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	87.5	75.0
"1989AUT"	1989	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"1990AUT"	1990	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"1991AUT"	1991	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"1992AUT"	1992	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"1993AUT"	1993	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"1994AUT"	1994	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"1995AUT"	1995	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"1996AUT"	1996	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"1997AUT"	1997	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"1998AUT"	1998	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"1999AUT"	1999	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"2000AUT"	2000	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"2001AUT"	2001	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"2002AUT"	2002	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"2003AUT"	2003	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"2004AUT"	2004	"AUT"	48	"116"	"Austria"	"EUROPE"	"yes"	93.75	87.5
"1950BEL"	1950	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	50.0	50.0
"1951BEL"	1951	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	25.0	75.0
"1952BEL"	1952	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	25.0	75.0
"1953BEL"	1953	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	31.25	75.0
"1954BEL"	1954	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	37.5	75.0
"1955BEL"	1955	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1956BEL"	1956	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	68.75	75.0
"1957BEL"	1957	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	68.75	75.0
"1958BEL"	1958	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	68.75	75.0
"1959BEL"	1959	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	68.75	75.0
"1960BEL"	1960	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	68.75	75.0
"1961BEL"	1961	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	68.75	75.0
"1962BEL"	1962	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	68.75	75.0
"1963BEL"	1963	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	68.75	75.0
"1964BEL"	1964	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	68.75	75.0
"1965BEL"	1965	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	68.75	75.0
"1966BEL"	1966	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	68.75	75.0
"1967BEL"	1967	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	68.75	62.5
"1968BEL"	1968	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	68.75	75.0
"1969BEL"	1969	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	56.25	75.0
"1970BEL"	1970	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	56.25	75.0
"1971BEL"	1971	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	56.25	75.0
"1972BEL"	1972	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1973BEL"	1973	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1974BEL"	1974	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1975BEL"	1975	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1976BEL"	1976	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1977BEL"	1977	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1978BEL"	1978	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1979BEL"	1979	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1980BEL"	1980	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1981BEL"	1981	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1982BEL"	1982	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1983BEL"	1983	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1984BEL"	1984	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1985BEL"	1985	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1986BEL"	1986	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1987BEL"	1987	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1988BEL"	1988	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1989BEL"	1989	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	62.5	75.0
"1990BEL"	1990	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	100.0
"1991BEL"	1991	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	100.0
"1992BEL"	1992	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	100.0
"1993BEL"	1993	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	100.0
"1994BEL"	1994	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	100.0
"1995BEL"	1995	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	100.0
"1996BEL"	1996	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	87.5
"1997BEL"	1997	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	87.5
"1998BEL"	1998	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	87.5
"1999BEL"	1999	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	100.0
"2000BEL"	2000	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	100.0
"2001BEL"	2001	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	100.0
"2002BEL"	2002	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	100.0
"2003BEL"	2003	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	100.0
"2004BEL"	2004	"BEL"	49	"117"	"Belgium"	"EUROPE"	"yes"	100.0	100.0
"1950DNK"	1950	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	25.0	25.0
"1951DNK"	1951	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	25.0	25.0
"1952DNK"	1952	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	37.5	37.5
"1953DNK"	1953	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	50.0	37.5
"1954DNK"	1954	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	50.0	37.5
"1955DNK"	1955	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	37.5
"1956DNK"	1956	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	50.0
"1957DNK"	1957	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	50.0
"1958DNK"	1958	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	50.0
"1959DNK"	1959	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	62.5
"1960DNK"	1960	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	62.5
"1961DNK"	1961	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	75.0
"1962DNK"	1962	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	75.0
"1963DNK"	1963	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	75.0
"1964DNK"	1964	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	75.0
"1965DNK"	1965	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	75.0
"1966DNK"	1966	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	75.0
"1967DNK"	1967	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	75.0
"1968DNK"	1968	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	75.0
"1969DNK"	1969	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	75.0
"1970DNK"	1970	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	56.25	75.0
"1971DNK"	1971	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	50.0	75.0
"1972DNK"	1972	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	50.0	75.0
"1973DNK"	1973	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	62.5	75.0
"1974DNK"	1974	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	62.5	75.0
"1975DNK"	1975	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	62.5	75.0
"1976DNK"	1976	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	62.5	75.0
"1977DNK"	1977	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	62.5	75.0
"1978DNK"	1978	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	62.5	75.0
"1979DNK"	1979	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	62.5	75.0
"1980DNK"	1980	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	62.5	75.0
"1981DNK"	1981	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	62.5	75.0
"1982DNK"	1982	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	62.5	75.0
"1983DNK"	1983	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	62.5	75.0
"1984DNK"	1984	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	62.5	75.0
"1985DNK"	1985	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	75.0	75.0
"1986DNK"	1986	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	75.0	75.0
"1987DNK"	1987	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	75.0	75.0
"1988DNK"	1988	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	75.0	100.0
"1989DNK"	1989	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"1990DNK"	1990	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"1991DNK"	1991	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"1992DNK"	1992	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"1993DNK"	1993	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"1994DNK"	1994	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"1995DNK"	1995	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"1996DNK"	1996	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"1997DNK"	1997	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"1998DNK"	1998	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"1999DNK"	1999	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"2000DNK"	2000	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"2001DNK"	2001	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"2002DNK"	2002	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"2003DNK"	2003	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"2004DNK"	2004	"DNK"	50	"121"	"Denmark"	"EUROPE"	"yes"	100.0	100.0
"1950FIN"	1950	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	25.0	0.0
"1951FIN"	1951	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	25.0	0.0
"1952FIN"	1952	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	25.0	0.0
"1953FIN"	1953	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	25.0	0.0
"1954FIN"	1954	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	25.0	0.0
"1955FIN"	1955	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	25.0	12.5
"1956FIN"	1956	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	25.0	12.5
"1957FIN"	1957	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	25.0	12.5
"1958FIN"	1958	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	31.25	12.5
"1959FIN"	1959	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	31.25	12.5
"1960FIN"	1960	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	62.5	12.5
"1961FIN"	1961	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	62.5	12.5
"1962FIN"	1962	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	68.75	12.5
"1963FIN"	1963	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	68.75	12.5
"1964FIN"	1964	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	68.75	12.5
"1965FIN"	1965	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	68.75	12.5
"1966FIN"	1966	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	68.75	12.5
"1967FIN"	1967	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	68.75	25.0
"1968FIN"	1968	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	68.75	25.0
"1969FIN"	1969	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	68.75	37.5
"1970FIN"	1970	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	68.75	37.5
"1971FIN"	1971	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	68.75	37.5
"1972FIN"	1972	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	68.75	37.5
"1973FIN"	1973	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1974FIN"	1974	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1975FIN"	1975	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1976FIN"	1976	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1977FIN"	1977	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1978FIN"	1978	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1979FIN"	1979	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1980FIN"	1980	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1981FIN"	1981	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1982FIN"	1982	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1983FIN"	1983	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1984FIN"	1984	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1985FIN"	1985	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1986FIN"	1986	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1987FIN"	1987	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	50.0
"1988FIN"	1988	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	62.5
"1989FIN"	1989	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	75.0
"1990FIN"	1990	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	87.5
"1991FIN"	1991	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	87.5
"1992FIN"	1992	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	87.5
"1993FIN"	1993	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	81.25	87.5
"1994FIN"	1994	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	100.0	100.0
"1995FIN"	1995	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	100.0	100.0
"1996FIN"	1996	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	100.0	100.0
"1997FIN"	1997	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	100.0	100.0
"1998FIN"	1998	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	100.0	100.0
"1999FIN"	1999	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	100.0	100.0
"2000FIN"	2000	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	100.0	100.0
"2001FIN"	2001	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	100.0	100.0
"2002FIN"	2002	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	100.0	100.0
"2003FIN"	2003	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	100.0	100.0
"2004FIN"	2004	"FIN"	51	"122"	"Finland"	"EUROPE"	"yes"	100.0	100.0
"1950FRA"	1950	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	62.5	62.5
"1951FRA"	1951	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	62.5	62.5
"1952FRA"	1952	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	37.5	62.5
"1953FRA"	1953	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	43.75	62.5
"1954FRA"	1954	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	50.0	62.5
"1955FRA"	1955	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	50.0	62.5
"1956FRA"	1956	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	56.25	62.5
"1957FRA"	1957	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	43.75	62.5
"1958FRA"	1958	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	43.75	62.5
"1959FRA"	1959	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	56.25	75.0
"1960FRA"	1960	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	56.25	75.0
"1961FRA"	1961	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	62.5	75.0
"1962FRA"	1962	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	68.75	75.0
"1963FRA"	1963	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1964FRA"	1964	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1965FRA"	1965	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1966FRA"	1966	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	87.5	75.0
"1967FRA"	1967	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	87.5	75.0
"1968FRA"	1968	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	87.5	50.0
"1969FRA"	1969	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	68.75	50.0
"1970FRA"	1970	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1971FRA"	1971	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1972FRA"	1972	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1973FRA"	1973	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1974FRA"	1974	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1975FRA"	1975	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1976FRA"	1976	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1977FRA"	1977	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1978FRA"	1978	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1979FRA"	1979	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1980FRA"	1980	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1981FRA"	1981	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	75.0	75.0
"1982FRA"	1982	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	68.75	62.5
"1983FRA"	1983	"FRA"	52	"123"	"France"	"EUROPE"	"yes"	68.75	62.5
