period	MOUNTAINS	NONCONT	safrica	laam	asiae	ETHPOL	ETHDOM	ETHFRAC	name	PRIMEXP	PRIOcw	PRIO25	DEMOCRACY	PRIO1000	SDcw	LGDPC	LPOP	RELPOL	RELFRAC	LARMINOR	FLcw	ETHLRGPRIMEXP
7.0	28.4	0.0	0.0	1.0	0.0	0.5788137	1.0	0.40792504	"Argentina"	0.062	0.0	0.0	1.0	0.0	0.0	8.4565935	17.29758	0.18225303	0.095964625	0.047	0.0	0.047491997
8.0	28.4	0.0	0.0	1.0	0.0	0.5788137	1.0	0.40792504	"Argentina"	0.049	0.0	0.0	1.0	0.0	0.0	8.674368	17.364208	0.18225303	0.095964625	0.047	0.0	0.037534
1.0	35.9	0.0	0.0	1.0	0.0	0.7665777	0.0	0.7084	"Bolivia"	0.174	0.0	0.0	0.0	0.0	0.0	7.0457764	15.02477	0.9569531	0.5340566	0.0	0.0	0.064554
2.0	35.9	0.0	0.0	1.0	0.0	0.7665777	0.0	0.7084	"Bolivia"	0.174	0.0	1.0	0.0	0.0	0.0	7.2048926	15.136733	0.9569531	0.5340566	0.0	0.0	0.064554
3.0	35.9	0.0	0.0	1.0	0.0	0.7665777	0.0	0.7084	"Bolivia"	0.214	0.0	0.0	0.0	0.0	0.0	7.415175	15.2534485	0.9569531	0.5340566	0.0	0.0	0.079394
4.0	35.9	0.0	0.0	1.0	0.0	0.7665777	0.0	0.7084	"Bolivia"	0.296	0.0	0.0	0.0	0.0	0.0	7.5147996	15.375548	0.9569531	0.5340566	0.0	0.0	0.109816
5.0	35.9	0.0	0.0	1.0	0.0	0.7665777	0.0	0.7084	"Bolivia"	0.327	0.0	0.0	0.0	0.0	0.0	7.5953875	15.493542	0.9569531	0.5340566	0.0	0.0	0.12131699
6.0	35.9	0.0	0.0	1.0	0.0	0.7665777	0.0	0.7084	"Bolivia"	0.225	0.0	0.0	1.0	0.0	0.0	7.469654	15.589615	0.9569531	0.5340566	0.0	0.0	0.08347499
7.0	35.9	0.0	0.0	1.0	0.0	0.7665777	0.0	0.7084	"Bolivia"	0.195	0.0	0.0	1.0	0.0	0.0	7.4133673	15.698481	0.9569531	0.5340566	0.0	0.0	0.072344996
8.0	35.9	0.0	0.0	1.0	0.0	0.7665777	0.0	0.7084	"Bolivia"	0.139	0.0	0.0	1.0	0.0	0.0	7.5126176	15.818881	0.9569531	0.5340566	0.0	0.0	0.051569
1.0	3.1	0.0	0.0	1.0	0.0	0.7732216	1.0	0.64411	"Brazil"	0.067	0.0	0.0	1.0	0.0	0.0	7.4866133	18.102636	0.621956	0.33212784	0.22	0.0	0.03551
2.0	3.1	0.0	0.0	1.0	0.0	0.7732216	1.0	0.64411	"Brazil"	0.067	0.0	0.0	0.0	0.0	0.0	7.5342283	18.250498	0.621956	0.33212784	0.22	0.0	0.03551
3.0	3.1	0.0	0.0	1.0	0.0	0.7732216	1.0	0.64411	"Brazil"	0.056	0.0	0.0	0.0	0.0	0.0	7.7972913	18.380077	0.621956	0.33212784	0.22	0.0	0.029679999
4.0	3.1	0.0	0.0	1.0	0.0	0.7732216	1.0	0.64411	"Brazil"	0.051	0.0	0.0	0.0	0.0	0.0	8.161945	18.499214	0.621956	0.33212784	0.22	0.0	0.027029999
5.0	3.1	0.0	0.0	1.0	0.0	0.7732216	1.0	0.64411	"Brazil"	0.053	0.0	0.0	0.0	0.0	0.0	8.367067	18.616823	0.621956	0.33212784	0.22	0.0	0.028089998
6.0	3.1	0.0	0.0	1.0	0.0	0.7732216	1.0	0.64411	"Brazil"	0.063	0.0	0.0	1.0	0.0	0.0	8.29829	18.722414	0.621956	0.33212784	0.22	0.0	0.03339
7.0	3.1	0.0	0.0	1.0	0.0	0.7732216	1.0	0.64411	"Brazil"	0.031	0.0	0.0	1.0	0.0	0.0	8.304495	18.812317	0.621956	0.33212784	0.22	0.0	0.016429998
8.0	3.1	0.0	0.0	1.0	0.0	0.7732216	1.0	0.64411	"Brazil"	0.03	0.0	0.0	1.0	0.0	0.0	8.367997	18.886614	0.621956	0.33212784	0.22	0.0	0.015899999
1.0	57.6	0.0	0.0	1.0	0.0	0.7226138	1.0	0.43163997	"Chile"	0.112	0.0	0.0	1.0	0.0	0.0	7.9672804	15.844711	0.2713168	0.14576006	0.2	0.0	0.0812
2.0	57.6	0.0	0.0	1.0	0.0	0.7226138	1.0	0.43163997	"Chile"	0.112	0.0	0.0	1.0	0.0	0.0	8.090709	15.964011	0.2713168	0.14576006	0.2	0.0	0.0812
3.0	57.6	0.0	0.0	1.0	0.0	0.7226138	1.0	0.43163997	"Chile"	0.144	0.0	1.0	1.0	0.0	0.0	8.190077	16.066381	0.2713168	0.14576006	0.2	0.0	0.1044
4.0	57.6	0.0	0.0	1.0	0.0	0.7226138	1.0	0.43163997	"Chile"	0.205	0.0	0.0	0.0	0.0	0.0	8.00169	16.15124	0.2713168	0.14576006	0.2	0.0	0.148625
5.0	57.6	0.0	0.0	1.0	0.0	0.7226138	1.0	0.43163997	"Chile"	0.15	0.0	0.0	0.0	0.0	0.0	8.266679	16.22668	0.2713168	0.14576006	0.2	0.0	0.10875001
6.0	57.6	0.0	0.0	1.0	0.0	0.7226138	1.0	0.43163997	"Chile"	0.206	0.0	0.0	0.0	0.0	0.0	8.151045	16.304327	0.2713168	0.14576006	0.2	0.0	0.14935
7.0	57.6	0.0	0.0	1.0	0.0	0.7226138	1.0	0.43163997	"Chile"	0.24	0.0	0.0	1.0	0.0	0.0	8.375169	16.388046	0.2713168	0.14576006	0.2	0.0	0.174
8.0	57.6	0.0	0.0	1.0	0.0	0.7226138	1.0	0.43163997	"Chile"	0.196	0.0	0.0	1.0	0.0	0.0	8.671458	16.469456	0.2713168	0.14576006	0.2	0.0	0.1421
1.0	37.1	1.0	0.0	1.0	0.0	0.7889462	1.0	0.67466	"Colombia"	0.085	0.0	0.0	1.0	0.0	1.0	7.4289274	16.640276	0.31457907	0.17009205	0.23	1.0	0.040629998
2.0	37.1	1.0	0.0	1.0	0.0	0.7889462	1.0	0.67466	"Colombia"	0.085	0.0	1.0	1.0	0.0	0.0	7.5043917	16.79058	0.31457907	0.17009205	0.23	1.0	0.040629998
3.0	37.1	1.0	0.0	1.0	0.0	0.7889462	1.0	0.67466	"Colombia"	0.093	0.0	1.0	1.0	0.0	0.0	7.668561	16.931734	0.31457907	0.17009205	0.23	1.0	0.044454
4.0	37.1	1.0	0.0	1.0	0.0	0.7889462	1.0	0.67466	"Colombia"	0.089	0.0	1.0	1.0	0.0	1.0	7.825645	17.049511	0.31457907	0.17009205	0.23	1.0	0.042542
5.0	37.1	1.0	0.0	1.0	0.0	0.7889462	1.0	0.67466	"Colombia"	0.094	1.0	1.0	1.0	0.0	1.0	7.9882035	17.163553	0.31457907	0.17009205	0.23	1.0	0.044931997
6.0	37.1	1.0	0.0	1.0	0.0	0.7889462	1.0	0.67466	"Colombia"	0.083	1.0	1.0	1.0	1.0	1.0	7.9956436	17.270533	0.31457907	0.17009205	0.23	1.0	0.039674
7.0	37.1	1.0	0.0	1.0	0.0	0.7889462	1.0	0.67466	"Colombia"	0.125	1.0	1.0	1.0	1.0	1.0	8.101678	17.37	0.31457907	0.17009205	0.23	1.0	0.05975
8.0	37.1	1.0	0.0	1.0	0.0	0.7889462	1.0	0.67466	"Colombia"	0.077	1.0	1.0	1.0	1.0	1.0	8.233768	17.467674	0.31457907	0.17009205	0.23	1.0	0.036806
1.0	38.0	0.0	0.0	1.0	0.0	0.837188	0.0	0.65663	"Ecuador"	0.112	0.0	0.0	1.0	0.0	0.0	7.286876	15.30594	0.60494876	0.31129265	0.0	0.0	0.046256
2.0	38.0	0.0	0.0	1.0	0.0	0.837188	0.0	0.65663	"Ecuador"	0.112	0.0	0.0	0.0	0.0	0.0	7.372118	15.4533415	0.60494876	0.31129265	0.0	0.0	0.046256
3.0	38.0	0.0	0.0	1.0	0.0	0.837188	0.0	0.65663	"Ecuador"	0.111	0.0	0.0	1.0	0.0	0.0	7.4894123	15.602258	0.60494876	0.31129265	0.0	0.0	0.045842998
4.0	38.0	0.0	0.0	1.0	0.0	0.837188	0.0	0.65663	"Ecuador"	0.221	0.0	0.0	0.0	0.0	0.0	7.8883343	15.748046	0.60494876	0.31129265	0.0	0.0	0.091272995
5.0	38.0	0.0	0.0	1.0	0.0	0.837188	0.0	0.65663	"Ecuador"	0.205	0.0	0.0	1.0	0.0	0.0	8.082711	15.890065	0.60494876	0.31129265	0.0	0.0	0.084665
6.0	38.0	0.0	0.0	1.0	0.0	0.837188	0.0	0.65663	"Ecuador"	0.237	0.0	0.0	1.0	0.0	0.0	7.9769387	16.023676	0.60494876	0.31129265	0.0	0.0	0.097881
7.0	38.0	0.0	0.0	1.0	0.0	0.837188	0.0	0.65663	"Ecuador"	0.248	0.0	0.0	1.0	0.0	0.0	7.9211726	16.144154	0.60494876	0.31129265	0.0	0.0	0.102423996
8.0	38.0	0.0	0.0	1.0	0.0	0.837188	0.0	0.65663	"Ecuador"	0.219	0.0	0.0	1.0	0.0	0.0	7.969012	16.254374	0.60494876	0.31129265	0.0	0.0	0.09044699
1.0	2.3	0.0	0.0	1.0	0.0	0.8133403	1.0	0.633882	"Guyana"	0.471	0.0	0.0		0.0	0.0	7.3752556	13.251636	0.8714195	0.59446836	0.304	0.0	0.239268
2.0	2.3	0.0	0.0	1.0	0.0	0.8133403	1.0	0.633882	"Guyana"	0.471	0.0	0.0		0.0	0.0	7.3620105	13.377006	0.8714195	0.59446836	0.304	0.0	0.239268
3.0	2.3	0.0	0.0	1.0	0.0	0.8133403	1.0	0.633882	"Guyana"	0.471	0.0	0.0	1.0	0.0	0.0	7.5043917	13.471611	0.8714195	0.59446836	0.304	0.0	0.239268
4.0	2.3	0.0	0.0	1.0	0.0	0.8133403	1.0	0.633882	"Guyana"	0.689	0.0	0.0	1.0	0.0	0.0	7.793999	13.506265	0.8714195	0.59446836	0.304	0.0	0.350012
5.0	2.3	0.0	0.0	1.0	0.0	0.8133403	1.0	0.633882	"Guyana"	0.579	0.0	0.0	0.0	0.0	0.0	7.5637197	13.539757	0.8714195	0.59446836	0.304	0.0	0.294132
6.0	2.3	0.0	0.0	1.0	0.0	0.8133403	1.0	0.633882	"Guyana"	0.427	0.0	0.0	0.0	0.0	0.0	7.1428275	13.583578	0.8714195	0.59446836	0.304	0.0	0.216916
7.0	2.3	0.0	0.0	1.0	0.0	0.8133403	1.0	0.633882	"Guyana"	0.6	0.0	0.0	0.0	0.0	0.0	6.997596	13.586098	0.8714195	0.59446836	0.304	0.0	0.30480003
8.0	2.3	0.0	0.0	1.0	0.0	0.8133403	1.0	0.633882	"Guyana"	0.707	0.0	0.0	1.0	0.0	0.0	7.305188	13.629181	0.8714195	0.59446836	0.304	0.0	0.359156
1.0	1.1	0.0	0.0	1.0	0.0	0.30964953	0.0	0.17393802	"Paraguay"	0.118	0.0	0.0	0.0	0.0	0.0	7.070724	14.426362	0.121932	0.06246799	0.0	0.0	0.107144
2.0	1.1	0.0	0.0	1.0	0.0	0.30964953	0.0	0.17393802	"Paraguay"	0.118	0.0	0.0	0.0	0.0	0.0	7.152269	14.548359	0.121932	0.06246799	0.0	0.0	0.107144
3.0	1.1	0.0	0.0	1.0	0.0	0.30964953	0.0	0.17393802	"Paraguay"	0.098	0.0	0.0	0.0	0.0	0.0	7.2399325	14.669926	0.121932	0.06246799	0.0	0.0	0.088984
4.0	1.1	0.0	0.0	1.0	0.0	0.30964953	0.0	0.17393802	"Paraguay"	0.103	0.0	0.0	0.0	0.0	0.0	7.4067106	14.793461	0.121932	0.06246799	0.0	0.0	0.093524
5.0	1.1	0.0	0.0	1.0	0.0	0.30964953	0.0	0.17393802	"Paraguay"	0.06	0.0	0.0	0.0	0.0	0.0	7.8375545	14.951419	0.121932	0.06246799	0.0	0.0	0.054479998
6.0	1.1	0.0	0.0	1.0	0.0	0.30964953	0.0	0.17393802	"Paraguay"	0.091	0.0	1.0	0.0	0.0	0.0	7.6362696	15.098941	0.121932	0.06246799	0.0	0.0	0.082628
7.0	1.1	0.0	0.0	1.0	0.0	0.30964953	0.0	0.17393802	"Paraguay"	0.164	0.0	0.0	0.0	0.0	0.0	7.6629376	15.255109	0.121932	0.06246799	0.0	0.0	0.148912
8.0	1.1	0.0	0.0	1.0	0.0	0.30964953	0.0	0.17393802	"Paraguay"	0.083	0.0	0.0	1.0	0.0	0.0	7.7270947	15.389943	0.121932	0.06246799	0.0	0.0	0.07536399
1.0	47.6	0.0	0.0	1.0	0.0	0.817017	1.0	0.6581	"Peru"	0.132	0.0	0.0	1.0	0.0	0.0	7.6103578	16.111172	0.8896964	0.46042708	0.32	0.0	0.062172
2.0	47.6	0.0	0.0	1.0	0.0	0.817017	1.0	0.6581	"Peru"	0.132	0.0	1.0	1.0	0.0	0.0	7.8244457	16.254984	0.8896964	0.46042708	0.32	0.0	0.062172
3.0	47.6	0.0	0.0	1.0	0.0	0.817017	1.0	0.6581	"Peru"	0.142	0.0	0.0	0.0	0.0	0.0	7.9142523	16.395197	0.8896964	0.46042708	0.32	0.0	0.066882
4.0	47.6	0.0	0.0	1.0	0.0	0.817017	1.0	0.6581	"Peru"	0.078	0.0	0.0	0.0	0.0	0.0	8.059592	16.534237	0.8896964	0.46042708	0.32	0.0	0.036738
5.0	47.6	0.0	0.0	1.0	0.0	0.817017	1.0	0.6581	"Peru"	0.13	1.0	1.0	1.0	1.0	1.0	7.963808	16.667603	0.8896964	0.46042708	0.32	1.0	0.061229996
6.0	47.6	0.0	0.0	1.0	0.0	0.817017	1.0	0.6581	"Peru"	0.156	1.0	1.0	1.0	1.0	1.0	7.849714	16.785515	0.8896964	0.46042708	0.32	1.0	0.073476
7.0	47.6	0.0	0.0	1.0	0.0	0.817017	1.0	0.6581	"Peru"	0.124	1.0	1.0	1.0	1.0	1.0	7.690743	16.886768	0.8896964	0.46042708	0.32	1.0	0.058404
8.0	47.6	0.0	0.0	1.0	0.0	0.817017	1.0	0.6581	"Peru"	0.072	1.0	1.0	0.0	0.0	1.0	7.853216	16.973871	0.8896964	0.46042708	0.32	1.0	0.033912
1.0	4.4	0.0	0.0	1.0	0.0	0.7341516	0.0	0.728994	"Suriname"	0.369	0.0	0.0		0.0	0.0	7.592366	12.577636	0.74620324	0.71952283	0.0	0.0	0.139113
2.0	4.4	0.0	0.0	1.0	0.0	0.7341516	0.0	0.728994	"Suriname"	0.369	0.0	0.0		0.0	0.0	7.728416	12.712891	0.74620324	0.71952283	0.0	0.0	0.139113
3.0	4.4	0.0	0.0	1.0	0.0	0.7341516	0.0	0.728994	"Suriname"	0.474	0.0	0.0		0.0	0.0	7.9963174	12.826649	0.74620324	0.71952283	0.0	0.0	0.178698
4.0	4.4	0.0	0.0	1.0	0.0	0.7341516	0.0	0.728994	"Suriname"	0.523	0.0	0.0		0.0	0.0	7.794411	12.806282	0.74620324	0.71952283	0.0	0.0	0.197171
5.0	4.4	0.0	0.0	1.0	0.0	0.7341516	0.0	0.728994	"Suriname"	0.562	0.0	0.0		0.0	0.0	8.226038	12.779873	0.74620324	0.71952283	0.0	0.0	0.211874
6.0	4.4	0.0	0.0	1.0	0.0	0.7341516	0.0	0.728994	"Suriname"	0.34	0.0	1.0		0.0	0.0	8.130354	12.860998	0.74620324	0.71952283	0.0	0.0	0.12818
7.0	4.4	0.0	0.0	1.0	0.0	0.7341516	0.0	0.728994	"Suriname"	0.293	0.0	0.0		0.0	0.0	7.804251	12.904207	0.74620324	0.71952283	0.0	0.0	0.110461004
8.0	4.4	0.0	0.0	1.0	0.0	0.7341516	0.0	0.728994	"Suriname"	0.212	0.0	0.0		0.0	0.0	7.8438487	12.921471	0.74620324	0.71952283	0.0	0.0	0.079924
1.0	0.0	0.0	0.0	1.0	0.0	0.42639524	1.0	0.25950196	"Uruguay"	0.085	0.0	0.0	1.0	0.0	0.0	8.286017	14.746887	0.1658902	0.086155005	0.03	0.0	0.073015004
2.0	0.0	0.0	0.0	1.0	0.0	0.42639524	1.0	0.25950196	"Uruguay"	0.085	0.0	0.0	1.0	0.0	0.0	8.215548	14.806167	0.1658902	0.086155005	0.03	0.0	0.073015004
3.0	0.0	0.0	0.0	1.0	0.0	0.42639524	1.0	0.25950196	"Uruguay"	0.08	0.0	1.0	1.0	0.0	0.0	8.323852	14.847983	0.1658902	0.086155005	0.03	0.0	0.06872
4.0	0.0	0.0	0.0	1.0	0.0	0.42639524	1.0	0.25950196	"Uruguay"	0.076	0.0	0.0	0.0	0.0	0.0	8.368693	14.855433	0.1658902	0.086155005	0.03	0.0	0.065284
5.0	0.0	0.0	0.0	1.0	0.0	0.42639524	1.0	0.25950196	"Uruguay"	0.065	0.0	0.0	0.0	0.0	0.0	8.53523	14.885037	0.1658902	0.086155005	0.03	0.0	0.055835
6.0	0.0	0.0	0.0	1.0	0.0	0.42639524	1.0	0.25950196	"Uruguay"	0.117	0.0	0.0	1.0	0.0	0.0	8.286269	14.917118	0.1658902	0.086155005	0.03	0.0	0.100503005
7.0	0.0	0.0	0.0	1.0	0.0	0.42639524	1.0	0.25950196	"Uruguay"	0.124	0.0	0.0	1.0	0.0	0.0	8.434246	14.948846	0.1658902	0.086155005	0.03	0.0	0.106516
8.0	0.0	0.0	0.0	1.0	0.0	0.42639524	1.0	0.25950196	"Uruguay"	0.072	0.0	0.0	1.0	0.0	0.0	8.6050205	14.984271	0.1658902	0.086155005	0.03	0.0	0.061848
1.0	21.3	0.0	0.0	1.0	0.0	0.7578776	1.0	0.539362	"Venezuela"	0.286	0.0	1.0	1.0	0.0	0.0	8.754318	15.840892	0.22742695	0.118552715	0.2	0.0	0.18304001
2.0	21.3	0.0	0.0	1.0	0.0	0.7578776	1.0	0.539362	"Venezuela"	0.286	0.0	0.0	1.0	0.0	0.0	8.924257	16.023125	0.22742695	0.118552715	0.2	0.0	0.18304001
3.0	21.3	0.0	0.0	1.0	0.0	0.7578776	1.0	0.539362	"Venezuela"	0.234	0.0	0.0	1.0	0.0	0.0	8.955835	16.187716	0.22742695	0.118552715	0.2	0.0	0.14976
4.0	21.3	0.0	0.0	1.0	0.0	0.7578776	1.0	0.539362	"Venezuela"	0.274	0.0	0.0	1.0	0.0	0.0	8.90937	16.359787	0.22742695	0.118552715	0.2	0.0	0.17536
5.0	21.3	0.0	0.0	1.0	0.0	0.7578776	1.0	0.539362	"Venezuela"	0.273	0.0	0.0	1.0	0.0	0.0	8.90937	16.52961	0.22742695	0.118552715	0.2	0.0	0.17472
6.0	21.3	0.0	0.0	1.0	0.0	0.7578776	1.0	0.539362	"Venezuela"	0.233	0.0	0.0	1.0	0.0	0.0	8.736329	16.656809	0.22742695	0.118552715	0.2	0.0	0.14911999
7.0	21.3	0.0	0.0	1.0	0.0	0.7578776	1.0	0.539362	"Venezuela"	0.333	0.0	1.0	1.0	0.0	0.0	8.70864	16.786028	0.22742695	0.118552715	0.2	0.0	0.21312
8.0	21.3	0.0	0.0	1.0	0.0	0.7578776	1.0	0.539362	"Venezuela"	0.211	0.0	0.0	1.0	0.0	0.0	8.814182	16.899437	0.22742695	0.118552715	0.2	0.0	0.13504
1.0	65.6	0.0	0.0	0.0	0.0	0.7864032	1.0	0.603395	"Afghanistan"	0.074	0.0	0.0	0.0	0.0	0.0		16.119694	0.9581288	0.4918636	0.28	0.0	0.04144
2.0	65.6	0.0	0.0	0.0	0.0	0.7864032	1.0	0.603395	"Afghanistan"	0.074	0.0	0.0	0.0	0.0	0.0		16.223806	0.9581288	0.4918636	0.28	0.0	0.04144
3.0	65.6	0.0	0.0	0.0	0.0	0.7864032	1.0	0.603395	"Afghanistan"	0.043	0.0	0.0	0.0	0.0	0.0		16.337793	0.9581288	0.4918636	0.28	0.0	0.02408
4.0	65.6	0.0	0.0	0.0	0.0	0.7864032	1.0	0.603395	"Afghanistan"	0.085	1.0	1.0	0.0	1.0	1.0		16.45728	0.9581288	0.4918636	0.28	1.0	0.0476
5.0	65.6	0.0	0.0	0.0	0.0	0.7864032	1.0	0.603395	"Afghanistan"	0.24	1.0	1.0	0.0	1.0	1.0		16.584969	0.9581288	0.4918636	0.28	1.0	0.1344
6.0	65.6	0.0	0.0	0.0	0.0	0.7864032	1.0	0.603395	"Afghanistan"		1.0	1.0	0.0	1.0	1.0		16.574951	0.9581288	0.4918636	0.28	1.0	
7.0	65.6	0.0	0.0	0.0	0.0	0.7864032	1.0	0.603395	"Afghanistan"	0.033	1.0	1.0	0.0	1.0	1.0		16.688227	0.9581288	0.4918636	0.28	1.0	0.01848
8.0	65.6	0.0	0.0	0.0	0.0	0.7864032	1.0	0.603395	"Afghanistan"		1.0	1.0		1.0	1.0		16.903366	0.9581288	0.4918636	0.28	1.0	
1.0	0.0	0.0	0.0	0.0	0.0	0.56933045	1.0	0.38291904	"Bahrain"		0.0	0.0		0.0	0.0		11.911701	0.9342601	0.536008	0.069	0.0	
2.0	0.0	0.0	0.0	0.0	0.0	0.56933045	1.0	0.38291904	"Bahrain"		0.0	0.0		0.0	0.0		12.111762	0.9342601	0.536008	0.069	0.0	
3.0	0.0	0.0	0.0	0.0	0.0	0.56933045	1.0	0.38291904	"Bahrain"		0.0	0.0		0.0	0.0		12.254863	0.9342601	0.536008	0.069	0.0	
4.0	0.0	0.0	0.0	0.0	0.0	0.56933045	1.0	0.38291904	"Bahrain"		0.0	0.0	0.0	0.0	0.0	9.2253275	12.4761	0.9342601	0.536008	0.069	0.0	
5.0	0.0	0.0	0.0	0.0	0.0	0.56933045	1.0	0.38291904	"Bahrain"	1.198	0.0	0.0	0.0	0.0	0.0	9.451245	12.718896	0.9342601	0.536008	0.069	0.0	0.93443996
6.0	0.0	0.0	0.0	0.0	0.0	0.56933045	1.0	0.38291904	"Bahrain"	0.707	0.0	0.0	0.0	0.0	0.0	9.163982	12.959845	0.9342601	0.536008	0.069	0.0	0.55145997
7.0	0.0	0.0	0.0	0.0	0.0	0.56933045	1.0	0.38291904	"Bahrain"	0.897	0.0	0.0	0.0	0.0	0.0	9.092345	13.1283455	0.9342601	0.536008	0.069	0.0	0.69966
8.0	0.0	0.0	0.0	0.0	0.0	0.56933045	1.0	0.38291904	"Bahrain"	0.689	0.0	0.0	0.0	0.0	0.0	9.200593	13.265597	0.9342601	0.536008	0.069	0.0	0.53742
1.0	0.0	0.0	0.0	0.0	0.0	0.13177419	0.0	0.06842005	"Bangladesh"		0.0	0.0		0.0	0.0	6.858565	17.755518	0.5026155	0.26088908	0.0	0.0	
2.0	0.0	0.0	0.0	0.0	0.0	0.13177419	0.0	0.06842005	"Bangladesh"		0.0	0.0		0.0	0.0	7.035269	17.881319	0.5026155	0.26088908	0.0	0.0	
3.0	0.0	0.0	0.0	0.0	0.0	0.13177419	0.0	0.06842005	"Bangladesh"	0.022	0.0	1.0		0.0	1.0	7.1546154	18.01528	0.5026155	0.26088908	0.0	0.0	0.02123
4.0	0.0	0.0	0.0	0.0	0.0	0.13177419	0.0	0.06842005	"Bangladesh"	0.008	0.0	1.0	0.0	0.0	1.0	6.8638034	18.153873	0.5026155	0.26088908	0.0	1.0	0.00772
5.0	0.0	0.0	0.0	0.0	0.0	0.13177419	0.0	0.06842005	"Bangladesh"	0.018	0.0	1.0	0.0	0.0	1.0	6.989335	18.277964	0.5026155	0.26088908	0.0	1.0	0.017369999
6.0	0.0	0.0	0.0	0.0	0.0	0.13177419	0.0	0.06842005	"Bangladesh"	0.021	1.0	1.0	0.0	0.0	1.0	7.103322	18.400764	0.5026155	0.26088908	0.0	1.0	0.020265
7.0	0.0	0.0	0.0	0.0	0.0	0.13177419	0.0	0.06842005	"Bangladesh"	0.018	1.0	1.0	0.0	0.0	1.0	7.237059	18.519348	0.5026155	0.26088908	0.0	1.0	0.017369999
8.0	0.0	0.0	0.0	0.0	0.0	0.13177419	0.0	0.06842005	"Bangladesh"	0.016	0.0	0.0	1.0	0.0	0.0	7.409742	18.601084	0.5026155	0.26088908	0.0	1.0	0.01544
1.0	35.6	0.0	0.0	0.0	0.0	0.64997524	1.0	0.474008	"Myanmar"	0.14	1.0	1.0	1.0	1.0	0.0	5.755742	16.894941	0.36430404	0.20380005	0.105	1.0	0.09982
2.0	35.6	0.0	0.0	0.0	0.0	0.64997524	1.0	0.474008	"Myanmar"	0.14	1.0	1.0	0.0	1.0	1.0	6.0282784	17.000498	0.36430404	0.20380005	0.105	1.0	0.09982
3.0	35.6	0.0	0.0	0.0	0.0	0.64997524	1.0	0.474008	"Myanmar"	0.049	1.0	1.0	0.0	1.0	1.0	6.0354815	17.115118	0.36430404	0.20380005	0.105	1.0	0.034936998
4.0	35.6	0.0	0.0	0.0	0.0	0.64997524	1.0	0.474008	"Myanmar"	0.043	1.0	1.0	0.0	1.0	1.0	6.0306854	17.2313	0.36430404	0.20380005	0.105	1.0	0.030659001
5.0	35.6	0.0	0.0	0.0	0.0	0.64997524	1.0	0.474008	"Myanmar"	0.078	1.0	1.0	0.0	0.0	1.0	6.2245584	17.336592	0.36430404	0.20380005	0.105	1.0	0.055614002
6.0	35.6	0.0	0.0	0.0	0.0	0.64997524	1.0	0.474008	"Myanmar"	0.042	1.0	1.0	0.0	0.0	1.0	6.395262	17.441025	0.36430404	0.20380005	0.105	1.0	0.029946
7.0	35.6	0.0	0.0	0.0	0.0	0.64997524	1.0	0.474008	"Myanmar"	0.013	1.0	1.0	0.0	1.0	1.0		17.517305	0.36430404	0.20380005	0.105	1.0	0.009269
8.0	35.6	0.0	0.0	0.0	0.0	0.64997524	1.0	0.474008	"Myanmar"	0.014	1.0	1.0	0.0	0.0	1.0		17.573847	0.36430404	0.20380005	0.105	1.0	0.009982
1.0	37.4	0.0	0.0	0.0	0.0	0.6613016	1.0	0.598569	"China"	0.014	0.0	0.0	0.0	0.0	0.0	6.340359	20.318405	0.81919587	0.67076766	0.085	0.0	0.00868
2.0	37.4	0.0	0.0	0.0	0.0	0.6613016	1.0	0.598569	"China"	0.014	0.0	0.0	0.0	0.0	1.0	6.3578424	20.38806	0.81919587	0.67076766	0.085	0.0	0.00868
3.0	37.4	0.0	0.0	0.0	0.0	0.6613016	1.0	0.598569	"China"	0.014	0.0	0.0	0.0	0.0	0.0	6.5453496	20.522764	0.81919587	0.67076766	0.085	0.0	0.00868
4.0	37.4	0.0	0.0	0.0	0.0	0.6613016	1.0	0.598569	"China"	0.015	0.0	0.0	0.0	0.0	0.0	6.641182	20.635963	0.81919587	0.67076766	0.085	0.0	0.0093
5.0	37.4	0.0	0.0	0.0	0.0	0.6613016	1.0	0.598569	"China"	0.02	0.0	0.0	0.0	0.0	0.0	6.879356	20.704329	0.81919587	0.67076766	0.085	0.0	0.012399999
6.0	37.4	0.0	0.0	0.0	0.0	0.6613016	1.0	0.598569	"China"	0.021	0.0	0.0	0.0	0.0	0.0	7.140453	20.773008	0.81919587	0.67076766	0.085	0.0	0.0130199995
7.0	37.4	0.0	0.0	0.0	0.0	0.6613016	1.0	0.598569	"China"	0.036	0.0	0.0	0.0	0.0	0.0	7.1884127	20.850075	0.81919587	0.67076766	0.085	1.0	0.022319999
8.0	37.4	0.0	0.0	0.0	0.0	0.6613016	1.0	0.598569	"China"	0.033	0.0	0.0	0.0	0.0	0.0	7.621685	20.908333	0.81919587	0.67076766	0.085	1.0	0.02046
1.0	0.0	0.0	0.0	0.0	1.0	0.06598216	0.0	0.03364204	"Hong Kong, China"	0.025	0.0	0.0		0.0	0.0	7.7173514	14.935232	0.7409157	0.70218235	0.0	0.0	0.024575
2.0	0.0	0.0	0.0	0.0	1.0	0.06598216	0.0	0.03364204	"Hong Kong, China"	0.025	0.0	0.0		0.0	0.0	8.15823	15.121679	0.7409157	0.70218235	0.0	0.0	0.024575
